folder,model,scenario,game_id,agent_id,category,rel_count,proc_count,text_len
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181108,C,PROCEDURAL,1,2,1576
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181144,A,PROCEDURAL,1,3,1832
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181144,B,PROCEDURAL,0,2,1742
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181144,C,PROCEDURAL,1,2,1738
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181215,A,PROCEDURAL,0,2,1831
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181215,B,PROCEDURAL,0,1,1741
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181215,C,RELATIONAL,1,0,1492
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181250,A,PROCEDURAL,0,2,1753
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181250,B,PROCEDURAL,0,2,1814
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181250,C,RELATIONAL,1,0,1751
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181319,A,PROCEDURAL,0,2,1673
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181319,B,PROCEDURAL,0,1,1857
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181319,C,PROCEDURAL,0,1,1654
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181349,A,PROCEDURAL,0,2,1663
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181349,B,PROCEDURAL,1,2,1767
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181349,C,PROCEDURAL,0,1,1784
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181422,A,PROCEDURAL,0,2,1773
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181422,B,MIXED,1,1,1832
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181422,C,EMPTY,0,0,1695
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181452,A,MIXED,1,1,1748
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181452,B,RELATIONAL,1,0,1667
trust_converge_none_reflection_max_openai_20260517_180938,gpt-5.1-2025-11-13,smooth,20260517_181452,C,PROCEDURAL,0,1,1560
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190224,A,RELATIONAL,5,3,1777
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190224,B,RELATIONAL,2,1,1611
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190224,C,PROCEDURAL,0,4,1715
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190259,A,RELATIONAL,3,2,1643
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190259,B,RELATIONAL,4,1,1736
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190259,C,PROCEDURAL,1,2,1713
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190333,A,MIXED,1,1,1698
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190333,B,RELATIONAL,4,0,1862
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190333,C,MIXED,1,1,1898
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190408,A,PROCEDURAL,1,2,1722
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190408,B,RELATIONAL,4,1,1850
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190408,C,MIXED,1,1,1809
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190435,A,RELATIONAL,1,0,1723
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190435,B,RELATIONAL,4,0,1687
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190435,C,PROCEDURAL,1,2,1788
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190508,A,EMPTY,0,0,1747
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190508,B,RELATIONAL,4,1,1698
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190508,C,PROCEDURAL,0,1,1746
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190542,A,RELATIONAL,2,0,1768
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190542,B,MIXED,3,3,1785
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190542,C,PROCEDURAL,0,2,1732
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190612,A,EMPTY,0,0,1721
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190612,B,MIXED,2,2,1862
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190612,C,PROCEDURAL,0,2,1667
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190643,A,PROCEDURAL,0,1,1741
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190643,B,PROCEDURAL,2,3,1765
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190643,C,PROCEDURAL,0,3,1704
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190710,A,MIXED,1,1,1752
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190710,B,RELATIONAL,3,0,1759
trust_converge_none_reflection_max_openai_20260517_190224,gpt-5.1-2025-11-13,smooth,20260517_190710,C,PROCEDURAL,0,4,1592
